"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species","rab.all","rab.win.control","rab.win.S-3","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant"
"ASV124","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.236903698556918,1.80923838613023,TRUE,"Bacteria","SAR324 clade(Marine group B)",NA,NA,NA,NA,NA,-1.22042269028774,-2.55345509296475,1.79560716960258,4.40922117534145,2.73116221006765,1.80923838613023,0.000547999460257121,0.0523338209939133,0.236903698556918,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,TRUE
"ASV1245","DESeq2",22.3894306283297,-7.69486287623808,1.54811353323075,-4.97047710717943,6.67883474779931e-07,2.48251027418201e-06,"deseq2",2.48251027418201e-06,-7.69486287623808,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","OCS116 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV1245","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.553984368854814,-2.92773745808251,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","OCS116 clade",NA,NA,0.37704339179895,0.795373261533,-6.1475451527651,-6.95205909317273,2.43597706140637,-2.92773745808251,0.000547999460257121,0.106126893582355,0.553984368854814,0.133333333333333,0.656856030547715,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV125","DESeq2",57.3394023393666,-0.729695476005656,2.57581850970688,-0.28328683610892,0.776956967423484,0.876367243879931,"deseq2",0.876367243879931,-0.729695476005656,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV125","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.904308931010607,-0.0950605559236634,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,1.47129814501553,0.679198187210354,1.47129814501553,-0.878126201283056,6.93734250336583,-0.0950605559236634,0.484375079548842,0.354107094721944,0.904308931010607,0.799999999999998,1,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV1287","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.719056603883762,-1.05340353601571,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus MIT9313",NA,-0.431229753220034,1.78867201141198,-5.95181842148853,-7.05312142643821,5.04007296495156,-1.05340353601571,0.164065614388277,0.180533126104856,0.719056603883762,0.355208333333333,0.909955724243858,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV1287","DESeq2",29.0415643196558,-8.06242274392323,2.67470104713779,-3.01432668617334,0.00257550314937312,0.00642245722058868,"deseq2",0.00642245722058868,-8.06242274392323,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus MIT9313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV1288","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.861641515110079,-0.839510649807729,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oceaniserpentilla",NA,-4.87299097863728,-0.295975809364869,-6.20878764573269,-6.54300355208281,7.2520468515562,-0.839510649807729,0.265626527726068,0.314268486807017,0.861641515110079,0.559375,0.942193058368743,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV1288","DESeq2",59.5402035365294,-9.09782319581548,4.20680361467021,-2.16264509331717,0.030568487156716,0.0547453815443006,"deseq2",0.0547453815443006,-9.09782319581548,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oceaniserpentilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV13","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0671288162820623,-3.56812448820512,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV13",-3.56812448820512,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV13","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.635928431992609,-1.26653792099239,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,5.40736218649159,5.62088450820014,5.05616039420165,-0.557651504861954,0.436760905440318,-1.26653792099239,0.0620249244046617,0.108283024046786,0.635928431992609,0.194791666666666,0.766409612664459,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV13","DESeq2",749.759745023898,-0.895631683048844,0.209964225637824,-4.26563944561563,1.99330467307204e-05,6.40543998583617e-05,"deseq2",6.40543998583617e-05,-0.895631683048844,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV130","DESeq2",84.9522535201848,-0.0982751018177025,0.27920136721129,-0.351986463387664,0.72484841433645,0.839971397789886,"deseq2",0.839971397789886,-0.0982751018177025,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV130","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.848623896233855,0.409104565111868,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,2.41345724790478,2.29269735169072,2.51978801272318,0.194975684633086,0.418254143434323,0.409104565111868,0.312501109694578,0.477228509897975,0.848623896233855,0.460937499999999,0.756335789254944,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV131","DESeq2",108.757601096043,-1.54403853688591,0.314826500394161,-4.90441095318465,9.37081195211062e-07,3.3563570523237e-06,"deseq2",3.3563570523237e-06,-1.54403853688591,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV131","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.400330398927304,-2.28707903400901,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,2.63322016320741,3.03952108303386,1.72753988072071,-1.29906849062623,0.561516009842049,-2.28707903400901,0.00789046640005469,0.0347018774591623,0.400330398927304,0.14375,0.673496035706884,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV133","DESeq2",103.082858524229,-0.968344168530976,0.240465989498196,-4.02694855331398,5.65053898829852e-05,0.000173930653233564,"deseq2",0.000173930653233564,-0.968344168530976,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV133","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.591910316930408,-1.50300743589157,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,2.59548487799945,2.89841348610815,2.13338256976373,-0.735913008776243,0.472689427785349,-1.50300743589157,0.07752677328281,0.106601836924673,0.591910316930408,0.194791666666667,0.764464120000592,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV1369","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.651773871147111,-1.40228020646897,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,-0.455485456945834,1.76515703273703,-6.31755181604351,-7.04131769477998,4.77032276675737,-1.40228020646897,0.139538641846235,0.152994478681038,0.651773871147111,0.307291666666667,0.848426660181444,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV1369","DESeq2",34.3868597967619,-8.30694354774623,2.6476983561827,-3.1374206689174,0.00170441391059787,0.00430473769727923,"deseq2",0.00430473769727923,-8.30694354774623,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV138","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.0620888726931504,5.86975127900875,TRUE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","DEV007",NA,NA,-0.437696805772942,-0.835185250535457,3.12043396298804,4.03493179700101,0.695728099779285,5.86975127900875,0.000547999460257121,0.00709155743519414,0.0620888726931504,0,0,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV138","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0671288162820623,3.50535728802373,TRUE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","DEV007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV138",3.50535728802373,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE
"ASV138","DESeq2",48.0286768568892,3.72610641814413,0.311706992297074,11.9538749858808,6.19670625889303e-33,2.03458522166988e-31,"deseq2",2.03458522166988e-31,3.72610641814413,TRUE,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","DEV007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV141","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0671288162820623,-3.64903736976282,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASV141",-3.64903736976282,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,TRUE
"ASV141","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.117925496332963,-4.97967086521485,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,3.72390161308196,4.16352533816817,1.30511218304223,-2.85825070556229,0.53050101175531,-4.97967086521485,0.000547999460257121,0.00384155438619805,0.117925496332963,0.133333333333333,0.656856030547715,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV141","DESeq2",202.140000215379,-2.99300245180429,0.240280808272493,-12.4562692847697,1.29278172519284e-35,5.09355999725978e-34,"deseq2",5.09355999725978e-34,-2.99300245180429,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE
"ASV143","DESeq2",27.7059851526589,1.92818881521279,2.26170650315947,0.852537149501595,0.393916029243438,0.500654566199725,"deseq2",0.500654566199725,1.92818881521279,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV143","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.461052925141447,1.20005701203622,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,0.915006376487507,-1.24096088231462,1.92519034614084,3.17764426846247,4.61622648748586,1.20005701203622,0.000547999460257121,0.126632441662841,0.461052925141447,0.00104166666666667,0.00306281094527363,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV147","DESeq2",88.2454410720136,-1.21713121080398,0.266195450443146,-4.57232161097334,4.82349828646011e-06,1.66706870602218e-05,"deseq2",1.66706870602218e-05,-1.21713121080398,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","Nisaeaceae","OM75 clade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV147","ALDEx2",NA,NA,NA,NA,NA,NA,"aldex2",0.51494700276416,-1.725490232569,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","Nisaeaceae","OM75 clade",NA,2.30054196607992,2.62053144603246,1.75553386574653,-0.888483615799109,0.532322570412815,-1.725490232569,0.0310272461563087,0.0715879550719433,0.51494700276416,0.165625,0.701241351465851,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV154","DESeq2",193.56944812368,11.53690984358,1.0263273294799,11.2409652478283,2.56561603946057e-29,7.22037656819618e-28,"deseq2",7.22037656819618e-28,11.53690984358,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","HIMB11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,TRUE
