"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant","significant_in_aldex2","significant_in_lefse","method_overlap","relab_control","relab_contrast","dominant_group","avg_relab","Kingdom","Phylum","Class","Order","Family","Genus","Species","tax_group","neg_log_p"
"ASV1245","DESeq2",20.1110895241476,-4.54086849508614,1.66867839098905,-2.72113482983215,0.00650582201929789,0.0151802513783617,"deseq2",0.0151802513783617,-4.54086849508614,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00120421428565934,0,"control",0.00120421428565934,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","OCS116 clade",NA,NA,NA,1.81872103665322
"ASV125","DESeq2",39.9290501100797,-1.10684353043378,1.95306229649588,-1.2390604870985,0.215323098518677,0.288725616576631,"deseq2",0.288725616576631,-1.10684353043378,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00263231806473847,0,"control",0.00263231806473847,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,0.539514682540013
"ASV1287","DESeq2",27.0518515000874,-3.09886688026901,1.9289426298822,-1.82816929207932,0.0675241481346624,0.122337868385153,"deseq2",0.122337868385153,-3.09886688026901,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00151465401338965,0,"control",0.00151465401338965,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus MIT9313",NA,"Prochlorococcus MIT9313",0.912439090918735
"ASV1288","DESeq2",56.458596605253,-1.11098750144158,1.95378460255298,-1.32995829982487,0.183532011031528,0.258867729882529,"deseq2",0.258867729882529,-1.11098750144158,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00236243674913325,0,"control",0.00236243674913325,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oceaniserpentilla",NA,"Oceaniserpentilla",0.5869220847812
"ASV13","DESeq2",690.87754426953,0.17521049766774,0.371181329953971,0.472043368756831,0.636895833243654,0.676427298755329,"deseq2",0.676427298755329,0.17521049766774,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.0293267515775499,0.0175566116857702,"control",0.0293267515775499,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",0.169778873783392
"ASV130","DESeq2",74.2836343408184,0.726765183570203,0.446233005632179,1.62956678011848,0.103193090188106,0.162160570295596,"deseq2",0.162160570295596,0.726765183570203,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00292342387774559,0.00251607492311993,"control",0.00292342387774559,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,"Clade Ia",0.790054736960615
"ASV131","DESeq2",84.0798405304728,-6.22500618882739,1.57664095665228,-3.78939242548052,0.000151016190168552,0.00122402596241879,"deseq2",0.00122402596241879,-6.22500618882739,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00483855624329587,0,"control",0.00483855624329587,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,"Synechococcus CC9902",2.91220937041298
"ASV133","DESeq2",108.601601292156,0.86116151389355,0.31604896674297,2.72595212596061,0.0064116297232555,0.0151802513783617,"deseq2",0.0151802513783617,0.86116151389355,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00417726952526037,0.00391389432485323,"control",0.00417726952526037,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,1.81872103665322
"ASV1369","DESeq2",30.4999552604713,-3.24289152278569,1.91581982266088,-1.91038989430584,0.0560830310389693,0.106626997283966,"deseq2",0.106626997283966,-3.24289152278569,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00193553628748992,0,"control",0.00193553628748992,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,"Synechococcus CC9902",0.972132820759649
"ASV141","DESeq2",172.662926463505,-7.1005856646708,1.5094656507702,-4.33013946076169,1.49014938116254e-05,0.00020580137657556,"deseq2",0.00020580137657556,-7.1005856646708,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00984605328042583,0,"control",0.00984605328042583,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,"Synechococcus CC9902",3.68655172463107
"ASV147","DESeq2",80.6100263336415,-0.126915082129823,0.418860275663086,-0.30295522445135,0.761923984648529,0.803673244081325,"deseq2",0.803673244081325,-0.126915082129823,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00375429296077315,0.00173329605814929,"control",0.00375429296077315,"Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","Nisaeaceae","OM75 clade",NA,"OM75 clade",0.0949204899790374
"ASV155","DESeq2",51.5958440547386,-5.64786782103058,1.62470495683931,-3.43070750727377,0.000602009336223817,0.00407680638661724,"deseq2",0.00407680638661724,-5.64786782103058,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.0029523646623555,0,"control",0.0029523646623555,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,"Clade Ia",2.38967991332596
"ASV157","DESeq2",59.9223350683399,-0.365514161821588,0.381458770312637,-0.957510295780993,0.338309752241474,0.407028920665523,"deseq2",0.407028920665523,-0.365514161821588,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00282203707446493,0.00111825552138664,"control",0.00282203707446493,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,0.390374731710351
"ASV168","DESeq2",86.2310413663874,7.22173938316735,2.00427893772663,3.06444731725963,0.00218072578613241,0.00827881698567718,"deseq2",0.00827881698567718,7.22173938316735,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,FALSE,TRUE,"DESeq2 + LEfSe",0,0.00995247414034107,"contrast",0.00995247414034107,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleibacter",NA,"Oleibacter",2.08203171796139
"ASV170","DESeq2",19.8573910238837,-3.20582133799723,1.91361454637895,-1.78821564711912,0.073741222794281,0.130530440348497,"deseq2",0.130530440348497,-3.20582133799723,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00125110492475836,0,"control",0.00125110492475836,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,"NS5 marine group",0.884288196879218
"ASV171","DESeq2",83.8088211032866,7.20293109603664,2.0043368379035,3.05347046833522,0.00226210985508088,0.00829440280196323,"deseq2",0.00829440280196323,7.20293109603664,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE,FALSE,TRUE,"DESeq2 + LEfSe",0,0.00967291025999441,"contrast",0.00967291025999441,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5 marine group",NA,"NS5 marine group",2.08121487777087
"ASV173","DESeq2",35.9544303426086,-4.9914738110353,1.7002674695495,-2.88551665465179,0.00390771785422841,0.0107462240991281,"deseq2",0.0107462240991281,-4.9914738110353,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.0018465560588208,0,"control",0.0018465560588208,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,1.96874410700202
"ASV174","DESeq2",24.934989519904,-4.80353249050246,1.65125661210111,-2.9090751019386,0.00362499767060143,0.0103379563198633,"deseq2",0.0103379563198633,-4.80353249050246,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00134887928967923,0,"control",0.00134887928967923,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,"NS4 marine group",1.98556530715405
"ASV178","DESeq2",47.1121574276797,-0.82155961628664,0.481521530246645,-1.70151993858986,0.0888453970297662,0.147120334866495,"deseq2",0.147120334866495,-0.82155961628664,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00237688755868904,0.000670953312831982,"control",0.00237688755868904,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA,NA,0.832327295253765
"ASV179","DESeq2",57.4117402091859,-0.553808148013686,0.86231191716002,-0.641661949186337,0.52109270037012,0.590060851889695,"deseq2",0.590060851889695,-0.553808148013686,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00301300208839495,0.000950517193178641,"control",0.00301300208839495,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,0.229103198057611
"ASV180","DESeq2",55.6784121886232,3.40203543354523,1.96759955422163,1.56570917609774,0.117416717092687,0.180821744322738,"deseq2",0.180821744322738,3.40203543354523,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE,FALSE,TRUE,"DESeq2 + LEfSe",0.000389950745625986,0.00575901593514118,"contrast",0.00575901593514118,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Pseudoalteromonas",NA,"Pseudoalteromonas",0.74274934558878
"ASV182","DESeq2",109.650343614158,1.30196019246397,0.473494969575462,2.75093200060395,0.00594259776449175,0.0142993758708083,"deseq2",0.0142993758708083,1.30196019246397,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00387652058840947,0.00486441151803187,"contrast",0.00486441151803187,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,"Clade Ia",1.84468291790412
"ASV184","DESeq2",59.7260097235942,-0.358990976543815,0.688925482332832,-0.520784661539088,0.602516789365638,0.653433701143016,"deseq2",0.653433701143016,-0.358990976543815,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00292538833858889,0.00111825552138664,"control",0.00292538833858889,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,0.184798470345729
"ASV188","DESeq2",65.2206990272397,-0.0604464323816744,1.00649961588318,-0.0600537193390987,0.952112850011376,0.962986223600551,"deseq2",0.962986223600551,-0.0604464323816744,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00322122050422353,0.00145373217780263,"control",0.00322122050422353,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halieaceae","OM60(NOR5) clade",NA,"OM60(NOR5) clade",0.0163799258111428
"ASV190","DESeq2",35.1463616645247,-1.10492636489134,1.95272563590448,-1.20542648161911,0.228038703516972,0.302741037427705,"deseq2",0.302741037427705,-1.10492636489134,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00161980494054538,0,"control",0.00161980494054538,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas",NA,"Alteromonas",0.518928705173539
"ASV191","DESeq2",62.7791380666602,-0.610600353449336,0.621709473825467,-0.980994884845591,0.326595264019917,0.396028902827301,"deseq2",0.396028902827301,-0.610600353449336,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00290286899204687,0.00100642996924797,"control",0.00290286899204687,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade IV",NA,NA,NA,0.402273117406932
"ASV192","DESeq2",36.1724971986783,-5.28888009744699,1.63139156524961,-3.24193933121701,0.00118719292583235,0.00589766808316716,"deseq2",0.00589766808316716,-5.28888009744699,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00209253169728856,0,"control",0.00209253169728856,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS2b marine group",NA,"NS2b marine group",2.22931967290073
"ASV198","DESeq2",31.8433702177871,-3.24523888039643,1.91607580091505,-1.92324218369322,0.0544496417955019,0.106626997283966,"deseq2",0.106626997283966,-3.24523888039643,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00201723491375612,0,"control",0.00201723491375612,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,"Clade Ia",0.972132820759649
"ASV2","DESeq2",853.208591726498,-9.01387341843956,1.39277645953438,-5.40724298890952,6.40022872161856e-08,1.0951502479214e-06,"deseq2",1.0951502479214e-06,-9.01387341843956,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.0479335589553285,0,"control",0.0479335589553285,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Prochlorococcus MIT9313","marinus","Prochlorococcus MIT9313",5.96052629418742
"ASV20","DESeq2",548.724870541684,2.01189933997568,0.136035011958945,14.7912316945112,1.66871927426562e-49,2.56982768236905e-47,"deseq2",2.56982768236905e-47,2.01189933997568,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.0154883328965181,0.0318143695834498,"contrast",0.0318143695834498,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ia",NA,"Clade Ia",46.5900959969431
"ASV202","DESeq2",45.3621712350954,-0.623640167622558,0.550213401886413,-1.13140644442469,0.257884060318756,0.325041323780953,"deseq2",0.325041323780953,-0.623640167622558,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00225852597849952,0.000726866088901314,"control",0.00225852597849952,"Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae",NA,NA,NA,0.488061421946743
"ASV204","DESeq2",53.4801040591599,0.0789246522919244,0.662423827576109,0.119160870583686,0.905147906463236,0.929285183968922,"deseq2",0.929285183968922,0.0789246522919244,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00225201340479666,0.00128599384959463,"control",0.00225201340479666,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae",NA,NA,NA,0.0318509869561684
"ASV207","DESeq2",62.3597548532626,1.39074735597267,1.72597712410615,0.790857937616327,0.429026896093035,0.493060761181548,"deseq2",0.493060761181548,1.39074735597267,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00208925750839475,0.00335476656415991,"contrast",0.00335476656415991,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,0.3070995581673
"ASV21","DESeq2",243.48323068423,0.327171700416772,0.18653168123705,1.75415326290354,0.0794042491380553,0.135869492969561,"deseq2",0.135869492969561,0.327171700416772,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.0104906976972327,0.00670953312831982,"control",0.0104906976972327,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AEGEAN-169 marine group",NA,NA,NA,0.866878045271059
"ASV211","DESeq2",28.2427977400117,-4.91955973386913,1.6690495781473,-2.94740401176556,0.00320454223502282,0.0098153122206581,"deseq2",0.0098153122206581,-4.91955973386913,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00165986289483375,0,"control",0.00165986289483375,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,"NS4 marine group",2.00809588113251
"ASV223","DESeq2",40.1217476421309,-1.10690031785937,1.95307237693077,-1.2401741537251,0.214910986071452,0.288725616576631,"deseq2",0.288725616576631,-1.10690031785937,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00163722263240226,0,"control",0.00163722263240226,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Aestuariicella",NA,"Aestuariicella",0.539514682540013
"ASV224","DESeq2",47.7112797148767,-5.5662610756011,1.63061403681203,-3.39104241939922,0.000696273234960832,0.00432407126080406,"deseq2",0.00432407126080406,-5.5662610756011,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00260711119635011,0,"control",0.00260711119635011,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,"Clade Ib",2.36410715747567
"ASV227","DESeq2",38.7965502001438,-0.949548917411398,0.626379017387975,-1.50991431234805,0.131065290159304,0.197882889064047,"deseq2",0.197882889064047,-0.949548917411398,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.00188601550196761,0.000503214984623987,"control",0.00188601550196761,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","S25-593",NA,NA,NA,0.703591757619489
"ASV234","DESeq2",47.8389630676071,-5.5949772417077,1.62626965744576,-3.42763045407357,0.000608873681118159,0.00407680638661724,"deseq2",0.00407680638661724,-5.5949772417077,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00268527524008888,0,"control",0.00268527524008888,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Cyanobium PCC-6307",NA,"Cyanobium PCC-6307",2.38967991332596
"ASV236","DESeq2",64.9904831025402,1.90075999543795,2.00327641598485,0.86239820073716,0.388468430321323,0.45321316870821,"deseq2",0.45321316870821,1.90075999543795,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE,FALSE,TRUE,"DESeq2 + LEfSe",0.00132695645676186,0.00519988817444786,"contrast",0.00519988817444786,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,"Aurantivirga",0.34369747962457
"ASV24","DESeq2",380.829228872071,-1.11974007679072,1.95528277226168,-4.07398974776403,4.62145167893839e-05,0.00044481472409782,"deseq2",0.00044481472409782,-1.11974007679072,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.0179015468412892,0,"control",0.0179015468412892,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,"Pseudophaeobacter",3.35182084532753
"ASV241","DESeq2",24.8916865399664,-4.82649859255527,1.64001931849371,-2.94299606721068,0.00325052547567249,0.0098153122206581,"deseq2",0.0098153122206581,-4.82649859255527,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00137541863439675,0,"control",0.00137541863439675,"Bacteria","Marinimicrobia (SAR406 clade)",NA,NA,NA,NA,NA,NA,2.00809588113251
"ASV242","DESeq2",58.4210554686177,-5.2892283395943,1.6885814384905,-2.99780224405893,0.00271934065045361,0.00890976945503436,"deseq2",0.00890976945503436,-5.2892283395943,TRUE,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,"DESeq2 only",0.00365109885511606,0,"control",0.00365109885511606,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","SAR86 clade",NA,NA,NA,2.05013353341563
"ASV243","DESeq2",58.7042533729991,-0.170646446883131,0.620975466931181,-0.274730919403333,0.783522974610638,0.813931924726018,"deseq2",0.813931924726018,-0.170646446883131,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,"DESeq2 only",0.0027396426291877,0.0012300810735253,"control",0.0027396426291877,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA,"NS4 marine group",0.0894119169193616
