"TaxaID","source","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species","Names","scores","significant_in_deseq2.x","significant_in_aldex2.x","significant_in_lefse.x","significant_in_deseq2.y","significant_in_aldex2.y","significant_in_lefse.y","n_methods","is_significant"
"ASV347","DESeq2",27.1818255481111,-2.47689800863768,2.50412984549623,-1.35542121194833,0.175283395178898,0.230222966802135,"deseq2",0.230222966802135,-2.47689800863768,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","genovensis",NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV354","DESeq2",21.3294170643336,-2.49427332503494,2.50219498141208,-1.29594215533195,0.194995414358042,0.245137092335824,"deseq2",0.245137092335824,-2.49427332503494,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV357","DESeq2",54.2474041553086,4.00648229052174,1.96466504668347,1.9959616669858,0.0459380954433269,0.0709219719125047,"deseq2",0.0709219719125047,4.00648229052174,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV363","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635501,4.53936172830087,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Alcanivoracaceae1","Alcanivorax","nanhaiticus","ASV363",4.53936172830087,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV363","DESeq2",112.681691265933,9.06250468927922,2.29850191122396,3.56165003858186,0.000368531405755888,0.00342636838133228,"deseq2",0.00342636838133228,9.06250468927922,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Alcanivoracaceae1","Alcanivorax","nanhaiticus",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV37","DESeq2",45.5140289096681,0.0572150038789806,1.06014275212301,0.0539724303645198,0.956957129597245,0.979211946564623,"deseq2",0.979211946564623,0.0572150038789806,FALSE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV383","DESeq2",89.605574998623,-6.75105794784105,1.920241124803,-3.51491215012056,0.000439899482330727,0.00342636838133228,"deseq2",0.00342636838133228,-6.75105794784105,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV39","DESeq2",33.3068769614832,-1.03497374092179,1.20749149546569,-0.85546200462467,0.392295430199757,0.436987314652894,"deseq2",0.436987314652894,-1.03497374092179,FALSE,"Bacteria","Actinobacteriota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus Actinomarina",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV4","DESeq2",157.475308771571,-7.57290078645875,1.84619479809358,-4.10154673646757,4.10397591171844e-05,0.00120383293410407,"deseq2",0.00120383293410407,-7.57290078645875,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV42","DESeq2",21.4708421469595,-4.62776197211339,2.17887255389385,-2.11979456323488,0.0340233740056453,0.0564916398584299,"deseq2",0.0564916398584299,-4.62776197211339,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Marinomonadaceae","Marinomonas",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV424","DESeq2",17.8693391610702,-0.248170544285561,2.52371800043872,-0.100976134108907,0.91956940554849,0.974965152870689,"deseq2",0.974965152870689,-0.248170544285561,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter","arcticus",NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV441","DESeq2",63.7759065263268,2.4799631727169,2.51626906457874,0.905363560965475,0.365272813553148,0.412102661444577,"deseq2",0.412102661444577,2.4799631727169,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV442","DESeq2",59.8869283651606,-5.61534785109171,2.12825729997062,-2.60997211254666,0.00905496040128252,0.0241465610700867,"deseq2",0.0241465610700867,-5.61534785109171,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia","meonggei",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV45","DESeq2",53.5972598040964,0.0815720460660238,1.03612474856066,0.0787353128374215,0.937243157073302,0.979211946564623,"deseq2",0.979211946564623,0.0815720460660238,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV47","DESeq2",34.2897851088848,-0.0357529557613903,2.25020870552141,-0.0158964342370765,0.98731701471059,0.98731701471059,"deseq2",0.98731701471059,-0.0357529557613903,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV479","DESeq2",43.0209661000859,-5.70770748865987,2.02205750696551,-2.82071015659506,0.00479174756168164,0.0156175476084439,"deseq2",0.0156175476084439,-5.70770748865987,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Thalassotalea",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV49","DESeq2",301.151260954654,-7.56918249127294,1.94549496422638,-3.68718551770062,0.000226748052728028,0.00332563810667774,"deseq2",0.00332563810667774,-7.56918249127294,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV5","DESeq2",363.73696959525,2.16277232176501,0.514670527462505,4.20246402923873,2.64025213182081e-05,0.00116171093800116,"deseq2",0.00116171093800116,2.16277232176501,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade II",NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV50","DESeq2",59.6951297873888,-5.40496384980915,2.16184814556766,-2.48736594004927,0.0128692946575578,0.0283124482466271,"deseq2",0.0283124482466271,-5.40496384980915,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV506","DESeq2",40.9445384275068,-2.59047119405929,2.49674541132404,-1.49620319784117,0.134600711494073,0.194178075598007,"deseq2",0.194178075598007,-2.59047119405929,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV51","DESeq2",56.835703770669,1.31281458735486,0.925212974667495,1.41927649696815,0.15581842144963,0.212853659439439,"deseq2",0.212853659439439,1.31281458735486,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11 clade","Clade I","Clade Ib",NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE
"ASV52","DESeq2",81.4432025981494,8.21782981069244,2.39234261307168,3.06589410301476,0.00217020162901319,0.0095360910966401,"deseq2",0.0095360910966401,8.21782981069244,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,TRUE
"ASV52","LEfSe",NA,NA,NA,NA,NA,NA,"lefse",0.0832645166635501,4.43727775549922,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"ASV52",4.43727775549922,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,TRUE
"ASV523","DESeq2",44.7450422496258,-5.67256589000596,2.06448573215296,-2.74485489721549,0.00605376580885115,0.0184350774706334,"deseq2",0.0184350774706334,-5.67256589000596,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia","aquaemaris",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
"ASV53","DESeq2",267.912251409446,-6.73429773827548,2.05296445443051,-3.22168905008266,0.00127437358323697,0.00659675737205017,"deseq2",0.00659675737205017,-6.73429773827548,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE
