"TaxaID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","method","adjusted_p_value","score","significant","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV141",19.1605981487749,-7.11584967532329,1.80976316756051,-3.93192313937694,8.42690107236385e-05,0.00023408058534344,"DESeq2",0.00023408058534344,-7.11584967532329,TRUE,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus CC9902",NA
"ASV160",71.5207511156367,-9.01795657127079,1.65179645274464,-5.45948416119098,4.77519931953423e-08,7.95866553255705e-07,"DESeq2",7.95866553255705e-07,-9.01795657127079,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Polaribacter","dokdonensis"
"ASV169",40.2151659749421,-3.75101468256253,3.17494794950165,-1.18144131564465,0.237427453259515,0.276078434022691,"DESeq2",0.276078434022691,-3.75101468256253,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Thalassotalea","eurytherma"
"ASV172",54.2189837206769,9.73669615374791,4.32909768468297,2.24912830869996,0.0245043339590949,0.0401710392772048,"DESeq2",0.0401710392772048,9.73669615374791,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Jiella","aquimaris"
"ASV175",146.699483009516,-10.0585368038045,1.75017705444536,-5.74715385409513,9.07581417119744e-09,2.88703811338457e-07,"DESeq2",2.88703811338457e-07,-10.0585368038045,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA
"ASV178",74.8637454878592,4.93593225681501,1.25374159585179,3.93696139072545,8.25198775431161e-05,0.00023408058534344,"DESeq2",0.00023408058534344,4.93593225681501,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA
"ASV180",60.2006072775273,-1.39531585634659,1.27334691060396,-1.09578610881836,0.273172388970137,0.306935268505772,"DESeq2",0.306935268505772,-1.39531585634659,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Pseudoalteromonas",NA
"ASV192",49.4698857784382,2.1171022544251,2.0941812562276,1.01094508802872,0.31204271239629,0.339176861300316,"DESeq2",0.339176861300316,2.1171022544251,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS2b marine group",NA
"ASV211",31.0720112843296,3.04943811888927,1.47469688507362,2.06784061847193,0.0386550127832711,0.0576940489302553,"DESeq2",0.0576940489302553,3.04943811888927,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4 marine group",NA
"ASV223",86.4339513505482,-9.29916767788203,1.71598732889066,-5.41913539879905,5.98879501029432e-08,8.5554214432776e-07,"DESeq2",8.5554214432776e-07,-9.29916767788203,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Aestuariicella",NA
"ASV236",97.7508967151573,-9.47291553050247,3.91076051652899,-2.42226940014987,0.0154239114329505,0.0261422227677128,"DESeq2",0.0261422227677128,-9.47291553050247,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA
"ASV246",69.6787651766438,10.0987362143671,1.90844250288153,5.29161145757296,1.21243263234369e-07,1.34714736927076e-06,"DESeq2",1.34714736927076e-06,10.0987362143671,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio",NA
"ASV248",16.0904100417098,-6.87284480493084,3.81076822451676,-1.80353262124788,0.0713046070669561,0.091416162906354,"DESeq2",0.091416162906354,-6.87284480493084,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","australica"
"ASV256",22.655300409631,-20.9425367648127,4.40954627778051,-4.74936318739665,NA,NA,"DESeq2",NA,-20.9425367648127,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amylibacter",NA
"ASV257",39.4077038710648,9.2766723777544,2.03268268975202,4.56375824152177,5.02459365455778e-06,2.28390620661718e-05,"DESeq2",2.28390620661718e-05,9.2766723777544,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ascidiaceihabitans",NA
"ASV319",80.6643634661719,-9.19823838356206,1.73738912946054,-5.2942879793533,1.19481020962179e-07,1.34714736927076e-06,"DESeq2",1.34714736927076e-06,-9.19823838356206,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA
"ASV343",31.1510380632426,-20.269089823292,4.40896491683063,-4.59724452465419,NA,NA,"DESeq2",NA,-20.269089823292,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia",NA
"ASV347",23.0789503391648,-7.3931777574806,3.89183463705254,-1.89966389812486,0.0574772409142259,0.0776719471813864,"DESeq2",0.0776719471813864,-7.3931777574806,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Alteromonas","genovensis"
"ASV354",17.4496535886313,-6.98967278761683,3.7910641839904,-1.84372314695544,0.0652234979011721,0.0847058414300937,"DESeq2",0.0847058414300937,-6.98967278761683,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella",NA
"ASV383",85.341938166546,-9.27282962323805,1.81176969428904,-5.11810615469911,3.0861889377852e-07,2.25986159870078e-06,"DESeq2",2.25986159870078e-06,-9.27282962323805,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae","Oleispira",NA
"ASV391",53.2375716847928,9.71088448774633,2.11121450931002,4.59966736914859,4.23166088930676e-06,2.11583044465338e-05,"DESeq2",2.11583044465338e-05,9.71088448774633,TRUE,"Bacteria","Verrucomicrobiota","Kiritimatiellae","Kiritimatiellales","Kiritimatiellaceae","R76-B128",NA
"ASV410",27.6218495664614,2.07805826845878,3.10379963164279,0.669520753618652,0.503163346473039,0.536069305539461,"DESeq2",0.536069305539461,2.07805826845878,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pseudoalteromonadaceae","Pseudoalteromonas","citrea"
"ASV424",12.4238744181847,-6.5009831076393,4.41129700947302,-1.47371240106454,0.140559042479775,0.17141346643875,"DESeq2",0.17141346643875,-6.5009831076393,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter","arcticus"
"ASV442",50.572921139706,-8.52652006858253,2.20531110883036,-3.86635701168929,0.000110473185372378,0.000283264577877893,"DESeq2",0.000283264577877893,-8.52652006858253,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia","meonggei"
"ASV479",37.0880657746662,-8.08152244938548,1.78050001806137,-4.53890613165212,5.6546799583158e-06,2.45855650361556e-05,"DESeq2",2.45855650361556e-05,-8.08152244938548,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Thalassotalea",NA
"ASV506",36.7300875103414,-8.06029745153876,3.93156105347966,-2.05015192232737,0.0403496079257715,0.0584776926460456,"DESeq2",0.0584776926460456,-8.06029745153876,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA
"ASV523",39.2484347416117,-8.16231833478038,1.91536924458303,-4.26148553750914,2.03072497937224e-05,7.24253312723753e-05,"DESeq2",7.24253312723753e-05,-8.16231833478038,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Colwellia","aquaemaris"
"ASV543",28.9900043297856,-7.7105889993879,2.02863010674408,-3.80088463330719,0.000144180423185043,0.000351659568744008,"DESeq2",0.000351659568744008,-7.7105889993879,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia","lutea"
"ASV566",23.7065426211858,-4.29212653259593,1.33159917494093,-3.2232871673162,0.00126728435610121,0.00230415337472947,"DESeq2",0.00230415337472947,-4.29212653259593,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Shewanellaceae","Psychrobium",NA
"ASV576",95.7683414263052,7.23863730969113,1.88026826765396,3.84978964662468,0.000118219309505819,0.000295548273764549,"DESeq2",0.000295548273764549,7.23863730969113,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA
"ASV579",34.1662528090341,-7.95824050849131,3.65357941963309,-2.17820378167406,0.0293908686618909,0.0452167210182937,"DESeq2",0.0452167210182937,-7.95824050849131,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae",NA,NA
"ASV582",33.7046892748751,-7.94225689804633,2.26128438782296,-3.51227689043248,0.00044428485984026,0.00088856971968052,"DESeq2",0.00088856971968052,-7.94225689804633,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Oleiphilus",NA
"ASV651",37.2321193026787,-8.07268508055167,1.72233147097329,-4.68706820760222,2.77146620736201e-06,1.45866642492738e-05,"DESeq2",1.45866642492738e-05,-8.07268508055167,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum",NA
"ASV714",48.4088403551416,-8.45731076623334,1.68831939520151,-5.00930735633935,5.46262748439085e-07,3.64175165626057e-06,"DESeq2",3.64175165626057e-06,-8.45731076623334,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Aliiglaciecola",NA
"ASV795",70.8828107309362,-9.00410790732132,1.7171487546052,-5.24363884210574,1.57440234006371e-07,1.51620715774041e-06,"DESeq2",1.51620715774041e-06,-9.00410790732132,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fabibacter",NA
"ASV829",22.3901257664395,-7.35446945839015,2.37817910470467,-3.09247921817203,0.00198492131234744,0.00348231809183761,"DESeq2",0.00348231809183761,-7.35446945839015,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Colwelliaceae","Thalassotalea",NA
"ASV853",26.0933342715473,-7.56798477942124,2.00974670116204,-3.76564110046576,0.0001661222756588,0.000386330873625117,"DESeq2",0.000386330873625117,-7.56798477942124,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Saccharospirillaceae",NA,NA
"ASV861",24.2578224154146,-7.46948266771298,1.90749455889847,-3.91586053698964,9.00823133569141e-05,0.000243465711775444,"DESeq2",0.000243465711775444,-7.46948266771298,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Aestuariibacter",NA
"ASV882",28.7216880823681,-7.70597440523443,1.98402518784111,-3.88401037066449,0.000102747522065352,0.000270388215961453,"DESeq2",0.000270388215961453,-7.70597440523443,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia",NA
"ASV889",14.6163228449232,-6.73485632792102,4.41071632314887,-1.52693028399363,0.126778348100412,0.156516479136311,"DESeq2",0.156516479136311,-6.73485632792102,FALSE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Oleiphilaceae","Oleiphilus",NA
"ASV946",66.9218846857098,10.0408196455696,1.91875100300591,5.23299773125313,1.66782787351445e-07,1.51620715774041e-06,"DESeq2",1.51620715774041e-06,10.0408196455696,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Crocinitomix",NA
"ASV976",23.8051290830532,-7.42388066502665,1.84370158664813,-4.02661727840856,5.65850223773969e-05,0.000168975668040194,"DESeq2",0.000168975668040194,-7.42388066502665,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Erythrobacter",NA
"ASV1010",37.2280462340527,9.19464558163526,2.06441083458257,4.45388361057232,8.43308270860916e-06,3.51378446192048e-05,"DESeq2",3.51378446192048e-05,9.19464558163526,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae",NA,NA
"ASV1030",23.6766001493599,-7.43600523885766,1.74802420138245,-4.25394867701304,2.10033460689888e-05,7.24253312723753e-05,"DESeq2",7.24253312723753e-05,-7.43600523885766,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Aliiglaciecola",NA
"ASV1133",47.3815677266827,-8.42488850051239,2.09415974930007,-4.02304002993478,5.74517271336659e-05,0.000168975668040194,"DESeq2",0.000168975668040194,-8.42488850051239,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aurantivirga",NA
"ASV1152",42.8663782208769,9.3980445263152,1.99781736930128,4.70415598078523,2.54918306296666e-06,1.45866642492738e-05,"DESeq2",1.45866642492738e-05,9.3980445263152,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Aureispira",NA
"ASV1157",35.530144680078,5.21545424366014,2.62184857195911,1.98922786748246,0.0466760572950047,0.0663945378361547,"DESeq2",0.0663945378361547,5.21545424366014,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae","Aureispira",NA
"ASV1194",37.581066418813,-8.09080300462002,2.30213596761385,-3.51447660713371,0.000440621478062208,0.00088856971968052,"DESeq2",0.00088856971968052,-8.09080300462002,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA
"ASV1218",35.2480928127867,-3.14825779987704,1.40436887247175,-2.24175988345283,0.0249768952660529,0.0402853149452466,"DESeq2",0.0402853149452466,-3.14825779987704,TRUE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aureicoccus","marinus"
"ASV1232",32.3478392209026,-7.87592943658651,3.96764449135134,-1.9850390965608,0.0471401218636699,0.0663945378361547,"DESeq2",0.0663945378361547,-7.87592943658651,FALSE,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae",NA,NA
"ASV1233",39.9321066732964,-8.17346054906278,1.74300192473007,-4.6893009313966,2.7413997987195e-06,1.45866642492738e-05,"DESeq2",1.45866642492738e-05,-8.17346054906278,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae",NA,NA
"ASV1253",40.0870194516371,-8.17953410680975,1.69736581235438,-4.81895773278484,1.44310119242074e-06,9.01938245262961e-06,"DESeq2",9.01938245262961e-06,-8.17953410680975,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Arenicella",NA
"ASV1328",35.9528642746687,-8.02266298091499,2.21483739607416,-3.62223565266476,0.000292067866597507,0.000632011979385244,"DESeq2",0.000632011979385244,-8.02266298091499,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA
"ASV1334",22.075590674988,-7.33438729040259,1.75069782175954,-4.18940790309042,2.79683262288085e-05,9.02204071897048e-05,"DESeq2",9.02204071897048e-05,-7.33438729040259,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Spongiibacteraceae","Dasania",NA
"ASV1387",29.2969158683214,-0.206293369659463,2.1467478222993,-0.0960957628635251,0.923444516479863,0.923444516479863,"DESeq2",0.923444516479863,-0.206293369659463,FALSE,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Maricaulis",NA
"ASV1415",34.0250862425808,-7.94152971836532,1.9367088796217,-4.10052837673597,4.12207883626099e-05,0.000128814963633156,"DESeq2",0.000128814963633156,-7.94152971836532,TRUE,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Yoonia-Loktanella",NA
"ASV1498",21.8875567431352,-7.30316797199835,1.95012409218266,-3.74497602551249,0.00018041100289092,0.000410025006570273,"DESeq2",0.000410025006570273,-7.30316797199835,TRUE,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Marinobacteraceae","Marinobacter","guineae"
